unique_id,product_name,grammage_quantity,grammage_unit,regular_price,selling_price,product_description,promotion_valid_upto,image_url,instock,netcontent
8676721006,"Baileys Original Irish Cream Liqueur, 750 mL",750,mL,29.99,29.99,"Our 34 proof liqueur is the perfect marriage of premium Irish dairy cream and a unique chocolate and vanilla blend for a decadent taste. The blend of spirits and whiskey uniquely preserves the classic taste of the Irish cream and is perfect in coffee or in a hot chocolate. Simply pour over ice cream for an indulgent dessert. Includes one 34 proof 750 mL bottle of Original Irish Cream Liqueur. Please drink responsibly. *&#x1A;Baileys Nutrition &amp; Product Information"", 2017",[],https://www.meijer.com/content/dam/meijer/product/0086/76/7210/06/0086767210067_1_A1C1_0200.png,inStock,
8066095680,"Corona Extra Mexican Lager Beer, 18 pk 12 fl oz Bottles, 4.6% ABV",4.6,fl,29.99,22.99,"Corona Extra Mexican Lager Beer is an even-keeled cerveza with fruity-honey aromas and a touch of malt. This bottled beer 18 pack is a great tailgating beer, beach drink, or barbecue beverage.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0080/66/0956/80/0080660956800_1_A1C1_0200.jpg,inStock,18 Pack BOTTLE
8200075748,"Smirnoff Ice Screwdriver, 6pk 11.2oz Bottles, 4.5% ABV",4.5,oz,11.99,9.99,"Keep things fun with the classic taste of Smirnoff Ice Signature Screwdriver. &#x0A; &#x0A; With its crisp taste and bubbly finish, Smirnoff Ice Signature Screwdriver features natural orange flavor. Lightly carbonated, this drink has the classic flavor of a screwdriver with a tart and tangy citrus kick. &#x0A; &#x0A; Enjoy chilled and drink responsibly. Smirnoff Ice Signature Screwdriver has a 5.8% ABV. &#x0A; &#x0A; One of the most popular malt beverages in the nation, Smirnoff Ice has been a staple of get-togethers and parties since 1999.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0082/00/0757/48/0082000757481_5_A1C1_0200.jpg,inStock,6 Pack BOTTLE
8380404721,"Cook's California Champagne Brut White Sparkling Wine, 750mL",750,mL,14.99,9.99,Cook&#x1A;s California Champagne Brut White Sparkling Wine is fruity and &#x0A; fresh. This medium-dry white wine features aromas and flavors of apple &#x0A; and pear balanced with toasty yeast notes and floral nuances.,['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0083/80/4047/21/0083804047211_0_A1C1_0200.jpg,inStock,
1103450005,"Martini & Rossi Moscato Italy, 750 ml",750,ml,17.99,12.99,"MARTINI &amp; ROSSI Asti Sparkling Wine is a sparkling wine with a sweet fragrance and a low alcohol content that always allows the freedom of another toast. This sweet sparkling wine is produced from the aromatic Moscato Bianco grape grown in the unique climate of Asti in the Piedmont region of Italy. Made with quality ingredients, this Moscato wine helps to bring friends and people together with its cool, fresh, sweet taste and pleasant aroma. You can add more sensation to the moment by pairing this MARTINI &amp; ROSSI Asti spumante sparkling wine bottle with hearty meats, creamy soups and fried potatoes. This bottle of wine is best served alone or in alcohol drinks like a delicious Mimosa. Enjoy the moment with MARTINI &amp; ROSSI. Please Drink Responsibly.",['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0011/03/4500/05/0011034500053_1_A1C1_0200.png,inStock,
8500001773,"La Marca Prosecco Sparkling Wine, 750 ml",750,ml,22.99,15.99,"La Marca Prosecco Sparkling Wine is crisp and refreshing with a golden straw color and lively bubbles. This luxurious Prosecco wine features aromas of fresh citrus, honey and white flowers, with fresh, clean flavors of ripe lemon, green apple and grapefruit. Lively and versatile, La Marca sparkling wine is perfect on its own, in a bubbly cocktail or in a mimosa. This Italian wine can stand alone as an aperitif and also has the body and acidity to pair well with a range of foods. This beautiful 750 mL bottle makes the perfect sparkling wine gift, especially when personalized with a free label. Make every day sparkle with La Marca Prosecco sparkling wine.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0085/00/0017/73/0085000017739_0_A1C1_0200.png,inStock,
8158401310,"Kendall-Jackson Vintner's Reserve Chardonnay Wine, 750 ml",750,ml,19.99,13.99,"Beautifully integrated tropical flavors such as pineapple, mango and papaya, with citrus nKendall-Jackson Vintner's Reserve Chardonnay white wine is beautifully integrated with tropical flavors such as pineapple, mango and papaya, followed by citrus notes. Whole cluster pressed to retain the fresh fruit qualities without the bitterness from stems and seeds. Fermented and aged in French and American oak barrels for richness, toastiness and complexity. otes that explode in you mouth.",['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0081/58/4013/10/0081584013105_1_A1C1_0200.png,inStock,
72881719912,"Gekkeikan Sake, 750 ml",750,ml,11.99,9.99,"Gekkeikan Sake is an interesting, niche item which combines images of culture and sophistication, tradition and novelty.",['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0728/81/7199/12/0728817199129_0_A1C1_0200.png,inStock,
8954044899,"Malibu Original Coconut Flavored Rum, 750 ml",750,ml,16.99,16.99,"Malibu is one of the world's leading flavored rum spirits, delivering a smooth and sweet taste that complements all your favorite refreshing cocktails. Savor the delightful fusion of carefully aged white rum and coconut liqueur, expertly blended to create a luscious and exotic flavor profile. Whether you're lounging by the pool, hosting a beach party, or simply unwinding after a long day, Malibu is your go-to companion for moments of relaxation and celebration. Blend this liqueur with fresh strawberries and ice for a flavorful Strawberry Daiquiri, shake with orange juice and grenadine to enjoy a fruity Caribbean Sunrise, or keep things simple and try Malibu mixed with cranberry juice or cola. Don't forget to sample the liquor in a Pina Colada&#x1A;this iconic cocktail is the ideal way to enjoy Malibu and experience its sweet and refreshing taste. Enjoy Responsibly.",[],https://www.meijer.com/content/dam/meijer/product/0089/54/0448/99/0089540448992_1_A1C1_0200.png,inStock,
8954053599,"Absolut Canned Cocktails RTD Variety, 8 Pack 355 ml",355,ml,19.99,16.99,"Made with Absolut Vodka, all natural flavors, real fruit juice and second to none mixology expertise.. This 8-pack contains two cans of four delicious cocktail flavors ( 2 x Absolut Berry Vodkarita, 2 x Absolut Mango Mule, 2 x Grapefruit Paloma, 2 x Pineapple Martini). The answer for those who want it all! Reduce the hassle of choice, impress and excite guests with a range of delicious, convenient cocktails from an award-winning vodka brand.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0089/54/0535/99/0089540535999_1_A1C1_0200.png,inStock,8 Pack CAN
89035500102,"Rumchata, 750 ml",750,ml,24.99,24.99,"Of late, we've been bombarded with questions about the origins of RumChata, and the truth is, the answer is not a simple one. RumChata's ingredients are hand selected from all around the world. It's not easy crafting the best tasting cream liqueur in the Universe, but it's a challenge we've taken head on. Every delicious batch of RumChata is mixed up from scratch and contains our own unique blend of premium Caribbean rum, which is selected for its light and smooth character. We then take that rum and homogenize it with the finest dairy cream from Wisconsin. The final step of our process is blending in our own unique flavors, which come from six different countries and as far away as Madagascar.",[],https://www.meijer.com/content/dam/meijer/product/0089/03/5500/10/0089035500102_2_A1C1_0200.png,inStock,
81582901153,Cayman Jack Margarita Variety 12-pack,12,,19.99,16.99,Margarita Variety Pack,['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0815/82/9011/53/0815829011539_0_A1C1_0200.png,inStock,12 Pack CAN
8676721009,"Baileys The Original Irish Cream, 375 ml",375,ml,17.99,17.99,"Baileys Original Irish Cream Liqueur is the world's number one Irish cream liqueur, a perfect blend of fine Irish whiskey, spirits, Irish dairy cream, and sumptuous chocolate and vanilla flavors. With its distinct velvety texture and perfect combination of smooth cream and Irish whiskey, it invites you to enjoy it neat, over ice, or as a delicious addition to your favorite coffee. And if you're looking for more ways to indulge, from gooey Baileys Irish Cream Cheesecake to classy Baileys Espresso Martini, Baileys recipes hit the sweet spot every time. Drawing on traditional Irish dairy and distillation practices, this distinctive blend required four years to achieve perfection, culminating in the ultimate liquid treat. Includes one 34 proof 375 mL bottle of Original Irish Cream Liqueur. Please drink responsibly.",[],https://www.meijer.com/content/dam/meijer/product/0086/76/7210/09/0086767210098_1_A1C1_0200.png,inStock,
8330003452,CHAMBORD CORDIAL BLACK RASPBERRY 375 ML,375,ML,19.99,19.99,CHAMBORD CORDIAL BLACK RASPBERRY 375 ML,['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0008/33/0003/45/0008330003452_0200.png,inStock,
8500003433,ANDRE COCKTAILS PINEAPPLE MIMOSA 750 ML,750,ML,12.99,9.99,Ready to Drink wine cocktail.  Refreshing pineapple flavor meets Sunday morning brunch!,['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0085/00/0034/33/0085000034330_0_A1C1_0200.png,inStock,
81582901004,"Cayman Jack Variety 12 Pack, 12 oz Cans",12,oz,19.99,16.99,Cayman Jack Variety 12 PK 12 oz,['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0815/82/9010/04/0815829010044_0_A1C1_0200.jpg,inStock,12 Pack CAN
85000538908,"Ritual Zero Proof Mixer, Rum Alternative, 25.4 fl oz",25.4,fl,29.99,29.99,"All the warm vanilla, toasted spice, and velvety decadence of dark rum, without the alcohol or calories. For non-alcoholic classic like mojitos and mai tais, inspired mixology, simple serves with soda or juice, and everything in between.",[],https://www.meijer.com/content/dam/meijer/product/0850/00/5389/08/0850005389088_0_A1C1_0200.jpg,inStoreOnly,
85000538902,"Ritual Zero Proof Mixer, Whiskey Alternative, 25.4 fl oz",25.4,fl,29.99,29.99,"The oak, smoke, caramel and comforting warmth of whiskey, without the alcohol or calories. For non-alcoholic classics like an old fashioned and whiskey sour, inspired mixology, simple serves with soda or juice, and everything in between.",[],https://www.meijer.com/content/dam/meijer/product/0850/00/5389/02/0850005389026_0_A1C1_0200.jpg,inStoreOnly,
85698600631,"The Barber & Son Red Blend, 750 ml",750,ml,34.99,19.99,Barber &amp; Sons California Red Wine,['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0856/98/6006/31/0856986006310_2_A1C1_0200.jpg,inStock,
8017500000,"The Barber & Son Sauvignon Blanc, 750 ml",750,ml,19.99,17.99,"Aromas -fresh herbs, sublte characters of salt air --with hint of pine apple. Flavorsrs-crisp fresh taste with bright minerality. Long bright finish-with -refreshing close.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0080/17/5000/00/0080175000005_2_A1C1_0200.jpg,inStock,
3042754689,The Barber & Son Santa Lucia Highlands Chardonnay 750 ml,750,ml,32.99,21.99,"From the windswept vineyards of Monterey's Santa Lucia Highlands, The Barber &amp; Son Santa Lucia Highlands Chardonnay opens with notes of peach, melon and kiwi. It is beautifully balanced with flavors of apricot and vanilla that lead into a long, creamy finish.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0030/42/7546/89/0030427546898_2_A1C1_0200.jpg,inStock,
65135762273,"The Barber & Son Napa Cabernet Sauvignon, 750 ml",750,ml,34.99,29.99,"Aromas of sweet fruits, dark cherry, black berries, licorice and graphite. The mouth has soft palate with silky tannins, blueberries and loam.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0651/35/7622/73/0651357622737_2_A1C1_0200.jpg,inStock,
85274300281,"The Barber & Son Napa Brut Sparkling, 750 ml",750,ml,34.99,29.99,"A pale golden color invites with aromas of tree fruits and baked bread.  The palate, reminiscent of apple and pear tart is broad and fresh with a lingering yeasty complexity.&#x0A;",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0852/74/3002/81/0852743002816_2_A1C1_0200.jpg,inStock,
3042754690,"The Barber & Son Santa Lucia Highlands Pinot Noir, 750 ml",750,ml,31.99,25.99,"From the windswept vineyards of Monterey's Santa Lucia Highlands, The Barber &amp; Son Santa Lucia Highlands Pinot Noir opens with notes of dark cherry and strawberry. The wine is delightfully balanced with flavors of pomegranate, Bing cherry and a hint of chocolate that lead to the long finish. .",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0030/42/7546/90/0030427546904_2_A1C1_0200.jpg,inStock,
9870933668,"The Barber & Son Alto Adige Pinot Grigio, 750 ml",750,ml,19.99,17.99,"A delicious and Crisp Pinot Grigio from the most famous northern wine region of Italy, the Alto Adige.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0098/70/9336/68/0098709336681_1_A1C1_0200.jpg,inStock,
8500002986,"High Noon Sun Sips Mixed Variety Pack, 12pk, 355ml",355,ml,28.99,22.99,"High Noon Sun Sips is a Flavored Vodka Soda. The Variety 12pk contains all four delicious flavors - Black Cherry, Pineapple, Grapefruit and Watermelon.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0008/50/0002/98/0008500002986_0_A1C1_0200.png,inStock,12 Pack CAN
1820096715,"Michelob ULTRA Superior Light American Lager Beer 24 Pack, 12 fl oz Cans",12,fl,29.99,19.99,"Michelob ULTRA is a superior light beer that is made for those living active and balanced lifestyles. This light lager is brewed with Herkules hops and wholesome grains, creating exceptional taste and a crisp, refreshing finish. Not only is this American beer made with no artificial colors or flavors, but it has just 95 calories and 2.6 grams of carbs per serving; by drinking Michelob ULTRA, you can enjoy a cold beer without compromising your active lifestyle. Enjoy these slim cans of beer during dinner, social gatherings or get-togethers that call for refreshing drinks. The handle on this 24 pack of beer cans makes it easy to transport with you anywhere.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0018/20/0967/15/0018200967153_5_A1C1_0200.jpg,inStock,24 Pack CAN
81153801158,"Jose Cuervo Light White Peach Authentic Margarita, 1.75 L",1.75,L,21.99,13.99,"The world's #1 ready-to-serve margaritas come in many classic, fruity and fun flavors. America's Favorite Ready-to-Drink Margarita, Authentic Cuervo     Margaritas are made exclusively with Jose Cuervo     tequila. The brand offers more than 15 flavors, with innovations like Sangria Margaritas and Cherry Limeade Margarita. The leading brand also offers Cuervo     Light Margaritas with the same great taste as the original, but with fewer than 95 calories per serving. All of the flavor, none of the guilt! (9.95% ABV - 19.9 proof)&#x0A; Same great Cuervo Margarita taste, but with fewer than 95 calories per serving.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0811/53/8011/58/0811538011587_0_A1C1_0200.png,inStock,
81884402141,"1800 Black Cherry the Ultimate Margarita, 1.75 L",1.75,L,26.99,17.99,"1800 The Ultimate Margarita Black Cherry  is created with premium tequila perfectly blended with the flavor of fresh fruit plus extract of lime for a refreshing, crisp bite and tangy finish. Its complex flavor profile boasts macerated berries contrasted by overripe plums and orchard fruit. Sweet orange peel and vanilla persist throughout, fading into lightly smoky tequila and citrus. The ultimate balance of simplicity and sophistication for a margarita at home - Just pour over ice and enjoy!",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0818/84/4021/41/0818844021415_1_A1C1_0200.png,inStock,
3410057306,"Miller Lite American Pilsner Light Lager Beer, 4.2% ABV, 24-pack, 12-oz. beer cans",12,,25.99,18.49,"Miller Lite Beer is the original light lager beer. With a smooth, light and refreshing taste, this American-style pilsner beer has 4.2% ABV. Brewed for more taste, this light beer has a light to medium body with a hop-forward flavor, solid malt character, and a clean finish. This case of beer cans makes bringing along tasty drinks easy. Miller Lite is brewed with pure water for great taste; barley malt for flavor and golden color; and Galena and Saaz hops for aroma, flavor, and bitterness. These elements all lend to a consistently great malt beer experience. This light American beer has 96 calories and 3.2 grams of carbs per 12-ounce serving. It is a perfect low-calorie beer to accompany tailgating, barbeques, hanging out with friends and any occasion that would be better with Miller Lite. Miller beer goes well with countless food items such as burgers, grilled shrimp skewers, and whitefish. It&#x1A;s Miller Time.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0034/10/0573/06/0034100573065_1_A1C1_0200.jpg,inStock,24 Pack CAN
1820086031,"Busch Light American Lager Beer 30 Pack, 12 fl oz Cans",12,fl,27.99,20.99,Busch Light is brewed longer to create a lighter body and fewer calories while always delivering that classic taste.,['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0018/20/0860/31/0018200860317_5_A1C1_0200.jpg,inStock,30 Pack CAN
81153801099,"Jose Cuervo Classic Lime Authentic Margarita, 1.75 L",1.75,L,21.99,13.99,"The world's #1 ready-to-serve margaritas come in many classic, fruity and fun flavors. America's Favorite Ready-to-Drink Margarita, Authentic Cuervo     Margaritas are made exclusively with Jose Cuervo     tequila. The brand offers more than 15 flavors, with innovations like Sangria Margaritas and Cherry Limeade Margarita. The leading brand also offers Cuervo     Light Margaritas with the same great taste as the original, but with fewer than 95 calories per serving. All of the flavor, none of the guilt! (9.95% ABV - 19.9 proof)&#x0A; Classic Margarita is a blend of tequila, and lime with a hint of orange to satisfy!",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0811/53/8010/99/0811538010993_0_A1C1_0200.png,inStock,
7199031600,"Coors Light American Light Lager Beer, 4.2% ABV, 24-pack, 12-oz. beer cans",12,,25.99,18.49,"Crisp, clean and refreshing, Coors Light is an American-style light lager beer. This light beer has 4.2% ABV, 102 calories and 5 grams of carbs per 12-ounce serving. Full of Rocky Mountain refreshment, this light-calorie beer provides a light body with clean malt notes and low bitterness. Share this 24-pack of beer with friends and family all year long when you&#x1A;re in need of refreshing drinks. Not only is Coors Light golden beer crafted with pure water, lager yeast, two-row barley malt, and four hop varieties, but it's cold lagered, cold filtered, and cold packaged to deliver an unforgettable beer-drinking experience. A carry case of Coors Light beer cans makes for great party drinks or for tailgating, barbecues, and any holiday that calls for beer. Coors Light American Lager takes pride in its process and ingredients that make it The World&#x1A;s Most Refreshing Beer.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0071/99/0316/00/0071990316006_0_A1C1_0200.jpg,inStock,24 Pack CAN
1820053168,"Bud Light American Lager Beer 24 Pack, 12 fl oz Cans",12,fl,25.99,18.49,"Bud Light is a light-bodied lager with a fresh, clean and subtle hop aroma, delicate malt sweetness and crisp finish for ultimate refreshment.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0018/20/0531/68/0018200531682_2_A1C1_0200.jpg,inStock,24 Pack CAN
