unique_id,product_name,grammage_quantity,grammage_unit,regular_price,selling_price,product_description,promotion_valid_upto,image_url,instock,netcontent
8500001774,"Apothic Red Blend Red Wine, 750ml",750,ml,14.99,9.99,"Apothic Red is the bold and intriguing red blend that launched the Apothic legacy, featuring a mix of merlot, cabernet sauvignon, syrah, and zinfandel wine grapes. This California wine indulges the senses with notes of black cherry, vanilla and mocha and a character all its own. This smooth and rich red blend is medium bodied and pairs with wherever the night may take you. Apothic Red is best enjoyed with plenty of wine glasses to share.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0085/00/0017/74/0085000017746_1_A1C1_0200.jpg,inStock,
86000532398,MOM WATER RTD VARIETY 8 PK/12 OZ CAN,12,OZ,20.99,17.99,"Meet The Mom Squad. Mom Water is a fruit infused vodka water. That's right - no carbonation. No sugar, carbs, or artificial flavors or preservatives!",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0860/00/5323/98/0860005323982_0_A1C1_0200.png,inStock,8 Pack CAN
8218420687,Jack Daniels & Coca Cola 4PK/355 ML Can,355,ML,15.99,13.99,"Enjoy the real taste of Jack Daniel&#x1A;s® Tennessee Whiskey &amp; Coca-Cola® in a convenient, ready-to-drink format! This famous cocktail is featuring two of the world&#x1A;s most recognizable and valuable trademarks in Coca-Cola and Jack Daniel&#x1A;s! Best served cold straight from the can or over ice, and always in good company.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0082/18/4206/87/0082184206874_0_A1C1_0200.png,inStock,4 Pack CAN
8200079623,"Crown Royal Washington Apple Canadian Whisky Cocktail, 4-PACK (4 x 12 fl oz)",12,fl,12.99,9.99,"Enjoy a royally delicious cocktail in a ready-to-drink can with Crown Royal Washington Apple Canadian Whisky Cocktail. Featuring the signature smoothness of traditional Crown Royal Whisky combined with the sweet-tart flavor of Washington green apples, this 14 proof cocktail offers an effortlessly delicious way to relax or celebrate. For a refreshing tasting cocktail, simply pour in a glass with ice and garnish with an apple slice. Includes four 14 proof 12 fl oz cans of Washington Apple Canadian Whisky Cocktail. Please drink responsibly.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0008/20/0079/62/0008200079623_0_A1C1_0200.png,inStock,4 Pack CAN
8500002045,"Barefoot Cellars Pink Moscato Wine, 750ml",750,ml,9.99,6.5,"Barefoot Pink Moscato Sweet Pink Wine delivers fruity notes of juicy cherry, tart raspberry and sweet pomegranate in a convenient 750 mL screw top bottle. This Barefoot Pink Moscato offers all the flavors of a traditional Moscato with layers of vibrant red fruit. With aromas of mandarin orange and sweet jasmine, this Barefoot Pink Moscato pairs perfectly with spicy appetizers or fresh strawberries. Barefoot Pink Moscato is best served chilled at poolside parties or beach barbecues. The screw top bottle is ideal for easy opening and secure storage. This California Pink Moscato comes from Barefoot, the most awarded wine brand in US competitions. Let's get Barefoot.",['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0008/50/0002/04/0008500002045_1_A1C1_0200.png,inStock,
8769200378,"Twisted Tea Variety Party Pack, Hard Iced Tea, 12 fl. oz. Can, 12pk",12,fl,20.99,16.99,"This summer's Twisted Tea Party Pack includes three of your favorite flavors plus one limited release! Don't miss out on these refreshingly smooth, real brewed hard iced tea styles: Original, Half &amp; Half, Peach and Rocket Pop. Limited release Rocket Pop is a fusion of Cherry, Lemon-lime, and Blue Razz flavors. This pack is the perfect companion to a day in the sun at the beach, golf course or tailgate &#x1A; there&#x1A;s a flavor for everyone! Keep it Twisted. 5% ABV. No carbonation. Variety 12 pack, 12 fluid ounce cans.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0087/69/2003/78/0087692003786_1_A1C1_0200.jpg,inStock,12 Pack CAN
8043280290,"Seagram's Escapes Variety Pack, 11.2 oz, 12 pk, bottles",12,oz,18.99,14.99,A Tropical selection of the following flavors Jamaican Me Happy; Calypso Colada; Strawberry Daiquiri; Lime Margarita.,['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0008/04/3280/29/0008043280290_2_A1C1_0200.png,inStock,12 Pack BOTTLE
8200079110,"Smirnoff Ice Red, White, & Berry, 12pk 12oz Cans, 4.5% ABV",4.5,oz,19.99,16.99,"Let&#x1A;s get this party started with Smirnoff Ice Red, White &amp; Berry. This beverage is infused with cherry, citrus and blue raspberry flavors and will be a hit all summer long. Meet the icy, cold, ready to drink Smirnoff Ice. Our Smirnoff Ice is famous for its taste and flavor. When you&#x1A;ve got no time to mix, shake or stir, opt for a Smirnoff Ice &#x1A; all you have to do is remove the cap and sip away.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0082/00/0791/10/0082000791102_4_A1C1_0200.jpg,inStock,12 Pack CAN
63598580026,"White Claw Variety #3 Slim Cans, 12 Pack",12,,20.99,16.99,White Claw Variety #3 12-pack cans.,['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0635/98/5800/26/0635985800262_0_A1C1_0200.png,inStock,12 Pack CAN
63598512998,"Mike's Hard Lemonade Party Pack, 11.2 oz, 12 pk",12,oz,19.99,16.99,"From the beach to the boat to the backyard BBQ, it’s ALWAYS a good time for a refreshing Mike’s. Mike is passionate about making the best-tasting, most refreshing beverages to give you COLD.HARD.REFRESHMENT anywhere, anytime. Four of Mike’s most popular flavors are now in one variety pack including mike’s NEW blood orange. Mike’s Hard Lemonade® is the original hard lemonade many brands have tried to copy it, but no one can equal its refreshing flavor and taste. It is tart up front and perfectly sweet and refreshing on the finish black cherry lemonade is not too sweet, just incredibly refreshing strawberry lemonade is an ideal blend of fresh strawberries with our refreshing lemonade.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0635/98/5129/98/0635985129981_0_A1C1_0200.png,inStock,12 Pack BOTTLE
8500002901,BAREFOOT CELLARS STRAWBERRY FRUITSCATO 750 ML,750,ML,9.99,6.5,"Barefoot Strawberry Fruitscato is a delightfully sweet wine with natural flavors of juicy, ripe strawberries. This bottle comes with a easy-to-open screw cap, so no wine opener is needed. Best served chilled!",['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0008/50/0002/90/0008500002901_1_A1C1_0200.png,inStock,
89127800325,MONACO VARIETY PACK 6 PK/12O,12,,17.99,15.99,MONACO VARIETY PACK 6 PK/12O,['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0089/12/7800/32/0089127800325_0_A1C1_0200.png,inStock,6 Pack CAN
1820011168,"Budweiser American Lager Beer 24 Pack, 12 fl oz Cans",12,fl,25.99,18.49,"Budweiser beer is a medium-bodied, American-style lager beer. Brewed with high quality barley malt, a blend of premium hop varieties, fresh rice and filtered water, this American beer is crisp and full of flavor. Budweiser beer has 5% ABV and contains 145 calories and zero grams of fat per serving. Every occasion calls for a Budweiser; enjoy a cold beer while watching the game or grab a pack when your barbecues or social gatherings need refreshing drinks. This lager beer is the perfect companion to pizza, burgers and fried chicken, but don't let the pairings stop there. The cans and package make this beer easy to transport wherever Budweiser is needed.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0018/20/0111/68/0018200111686_1_A1C1_0200.jpg,inStock,24 Pack CAN
64286090024,"Founders All Day IPA, 12 oz,/ 15 pk cans",15,oz,20.99,20.99,"The beer you’ve been waiting for. Keeps your taste satisfied while keeping your senses sharp. An all-day IPA naturally brewed with a complex array of malts, grains and hops. Balanced for optimal aromatics and a clean finish. The perfect reward for an honest day’s work and the ultimate companion to celebrate life’s simple pleasures.",[],https://www.meijer.com/content/dam/meijer/product/0642/86/0900/24/0642860900245_1_A1C1_0200.png,inStock,15 Pack CAN
7480618420,"Daily's Strawberry Daiquiri Pouch, 10 oz",10,oz,2.99,2,Leading ready to drink pouch brand in U.S.,['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0007/48/0618/42/0007480618420_1_A1C1_0200.png,inStock,
8312010069,"Franzia Chillable Red House Favorites , 5 L",5,L,24.99,17.99,"Franzia Chillable Red red wine is a light-bodied red wine with full red berry aromas. Chillable Red has more body and flavor than blush wine and is softer than traditional red wines. This Chillable Red pairs well with chicken and green salad and is ideal for enjoying on warm summer nights. With an alcohol content of 9% ABV, it&#x1A;s perfect for casual gatherings or relaxed evenings. The wine stays fresh for up to 6 weeks after opening, making it convenient for any occasion. Franzia has a rich history of producing quality wines since 1906. For a limited time, packaging may vary.",['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0083/12/0100/69/0083120100690_1_A1C1_0200.png,inStock,
8500000743,"Andre Brut Champagne Sparkling Wine, 750ml",750,ml,12.99,9.99,"Andre Brut Champagne is crisp, simple and slightly sweet. This sparkling wine is made from a blend of white grapes from California. It's refreshing and versatile with fruity notes of green apple, pear and sweet lemon. Andre California champagne is a classic choice for toasting and celebrating, and the ultimate dry sparkling wine for mimosas and cocktails. Serve chilled at your next event. No matter where you're going, bringing Andre Brut will make a statement.",['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0008/50/0000/74/0008500000743_1_A1C1_0200.png,inStock,
8200079641,"Smirnoff ICE Zero Sugar Variety Pack, 12pk 12oz, 4.5% ABV",4.5,oz,19.99,16.99,"With Smirnoff Ice Original Zero Sugar, you can now sip on 100% of the original flavor with zero of the sugar. The flavors in this collection inclue Original, Raspberry, Red-White &amp; Berry, and Pink Lemonade",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0082/00/0796/41/0082000796411_5_A1C1_0200.jpg,inStock,12 Pack CAN
8676721006,"Baileys Original Irish Cream Liqueur, 750 mL",750,mL,29.99,29.99,"Our 34 proof liqueur is the perfect marriage of premium Irish dairy cream and a unique chocolate and vanilla blend for a decadent taste. The blend of spirits and whiskey uniquely preserves the classic taste of the Irish cream and is perfect in coffee or in a hot chocolate. Simply pour over ice cream for an indulgent dessert. Includes one 34 proof 750 mL bottle of Original Irish Cream Liqueur. Please drink responsibly. *&#x1A;Baileys Nutrition &amp; Product Information"", 2017",[],https://www.meijer.com/content/dam/meijer/product/0086/76/7210/06/0086767210067_1_A1C1_0200.png,inStock,
8066095680,"Corona Extra Mexican Lager Beer, 18 pk 12 fl oz Bottles, 4.6% ABV",4.6,fl,29.99,22.99,"Corona Extra Mexican Lager Beer is an even-keeled cerveza with fruity-honey aromas and a touch of malt. This bottled beer 18 pack is a great tailgating beer, beach drink, or barbecue beverage.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0080/66/0956/80/0080660956800_1_A1C1_0200.jpg,inStock,18 Pack BOTTLE
8200075748,"Smirnoff Ice Screwdriver, 6pk 11.2oz Bottles, 4.5% ABV",4.5,oz,11.99,9.99,"Keep things fun with the classic taste of Smirnoff Ice Signature Screwdriver. &#x0A; &#x0A; With its crisp taste and bubbly finish, Smirnoff Ice Signature Screwdriver features natural orange flavor. Lightly carbonated, this drink has the classic flavor of a screwdriver with a tart and tangy citrus kick. &#x0A; &#x0A; Enjoy chilled and drink responsibly. Smirnoff Ice Signature Screwdriver has a 5.8% ABV. &#x0A; &#x0A; One of the most popular malt beverages in the nation, Smirnoff Ice has been a staple of get-togethers and parties since 1999.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0082/00/0757/48/0082000757481_5_A1C1_0200.jpg,inStock,6 Pack BOTTLE
8380404721,"Cook's California Champagne Brut White Sparkling Wine, 750mL",750,mL,14.99,9.99,Cook&#x1A;s California Champagne Brut White Sparkling Wine is fruity and &#x0A; fresh. This medium-dry white wine features aromas and flavors of apple &#x0A; and pear balanced with toasty yeast notes and floral nuances.,['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0083/80/4047/21/0083804047211_0_A1C1_0200.jpg,inStock,
1103450005,"Martini & Rossi Moscato Italy, 750 ml",750,ml,17.99,12.99,"MARTINI &amp; ROSSI Asti Sparkling Wine is a sparkling wine with a sweet fragrance and a low alcohol content that always allows the freedom of another toast. This sweet sparkling wine is produced from the aromatic Moscato Bianco grape grown in the unique climate of Asti in the Piedmont region of Italy. Made with quality ingredients, this Moscato wine helps to bring friends and people together with its cool, fresh, sweet taste and pleasant aroma. You can add more sensation to the moment by pairing this MARTINI &amp; ROSSI Asti spumante sparkling wine bottle with hearty meats, creamy soups and fried potatoes. This bottle of wine is best served alone or in alcohol drinks like a delicious Mimosa. Enjoy the moment with MARTINI &amp; ROSSI. Please Drink Responsibly.",['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0011/03/4500/05/0011034500053_1_A1C1_0200.png,inStock,
8500001773,"La Marca Prosecco Sparkling Wine, 750 ml",750,ml,22.99,15.99,"La Marca Prosecco Sparkling Wine is crisp and refreshing with a golden straw color and lively bubbles. This luxurious Prosecco wine features aromas of fresh citrus, honey and white flowers, with fresh, clean flavors of ripe lemon, green apple and grapefruit. Lively and versatile, La Marca sparkling wine is perfect on its own, in a bubbly cocktail or in a mimosa. This Italian wine can stand alone as an aperitif and also has the body and acidity to pair well with a range of foods. This beautiful 750 mL bottle makes the perfect sparkling wine gift, especially when personalized with a free label. Make every day sparkle with La Marca Prosecco sparkling wine.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0085/00/0017/73/0085000017739_0_A1C1_0200.png,inStock,
8158401310,"Kendall-Jackson Vintner's Reserve Chardonnay Wine, 750 ml",750,ml,19.99,13.99,"Beautifully integrated tropical flavors such as pineapple, mango and papaya, with citrus nKendall-Jackson Vintner's Reserve Chardonnay white wine is beautifully integrated with tropical flavors such as pineapple, mango and papaya, followed by citrus notes. Whole cluster pressed to retain the fresh fruit qualities without the bitterness from stems and seeds. Fermented and aged in French and American oak barrels for richness, toastiness and complexity. otes that explode in you mouth.",['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0081/58/4013/10/0081584013105_1_A1C1_0200.png,inStock,
72881719912,"Gekkeikan Sake, 750 ml",750,ml,11.99,9.99,"Gekkeikan Sake is an interesting, niche item which combines images of culture and sophistication, tradition and novelty.",['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0728/81/7199/12/0728817199129_0_A1C1_0200.png,inStock,
8954044899,"Malibu Original Coconut Flavored Rum, 750 ml",750,ml,16.99,16.99,"Malibu is one of the world's leading flavored rum spirits, delivering a smooth and sweet taste that complements all your favorite refreshing cocktails. Savor the delightful fusion of carefully aged white rum and coconut liqueur, expertly blended to create a luscious and exotic flavor profile. Whether you're lounging by the pool, hosting a beach party, or simply unwinding after a long day, Malibu is your go-to companion for moments of relaxation and celebration. Blend this liqueur with fresh strawberries and ice for a flavorful Strawberry Daiquiri, shake with orange juice and grenadine to enjoy a fruity Caribbean Sunrise, or keep things simple and try Malibu mixed with cranberry juice or cola. Don't forget to sample the liquor in a Pina Colada&#x1A;this iconic cocktail is the ideal way to enjoy Malibu and experience its sweet and refreshing taste. Enjoy Responsibly.",[],https://www.meijer.com/content/dam/meijer/product/0089/54/0448/99/0089540448992_1_A1C1_0200.png,inStock,
8954053599,"Absolut Canned Cocktails RTD Variety, 8 Pack 355 ml",355,ml,19.99,16.99,"Made with Absolut Vodka, all natural flavors, real fruit juice and second to none mixology expertise.. This 8-pack contains two cans of four delicious cocktail flavors ( 2 x Absolut Berry Vodkarita, 2 x Absolut Mango Mule, 2 x Grapefruit Paloma, 2 x Pineapple Martini). The answer for those who want it all! Reduce the hassle of choice, impress and excite guests with a range of delicious, convenient cocktails from an award-winning vodka brand.",['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0089/54/0535/99/0089540535999_1_A1C1_0200.png,inStock,8 Pack CAN
89035500102,"Rumchata, 750 ml",750,ml,24.99,24.99,"Of late, we've been bombarded with questions about the origins of RumChata, and the truth is, the answer is not a simple one. RumChata's ingredients are hand selected from all around the world. It's not easy crafting the best tasting cream liqueur in the Universe, but it's a challenge we've taken head on. Every delicious batch of RumChata is mixed up from scratch and contains our own unique blend of premium Caribbean rum, which is selected for its light and smooth character. We then take that rum and homogenize it with the finest dairy cream from Wisconsin. The final step of our process is blending in our own unique flavors, which come from six different countries and as far away as Madagascar.",[],https://www.meijer.com/content/dam/meijer/product/0089/03/5500/10/0089035500102_2_A1C1_0200.png,inStock,
81582901153,Cayman Jack Margarita Variety 12-pack,12,,19.99,16.99,Margarita Variety Pack,['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0815/82/9011/53/0815829011539_0_A1C1_0200.png,inStock,12 Pack CAN
8676721009,"Baileys The Original Irish Cream, 375 ml",375,ml,17.99,17.99,"Baileys Original Irish Cream Liqueur is the world's number one Irish cream liqueur, a perfect blend of fine Irish whiskey, spirits, Irish dairy cream, and sumptuous chocolate and vanilla flavors. With its distinct velvety texture and perfect combination of smooth cream and Irish whiskey, it invites you to enjoy it neat, over ice, or as a delicious addition to your favorite coffee. And if you're looking for more ways to indulge, from gooey Baileys Irish Cream Cheesecake to classy Baileys Espresso Martini, Baileys recipes hit the sweet spot every time. Drawing on traditional Irish dairy and distillation practices, this distinctive blend required four years to achieve perfection, culminating in the ultimate liquid treat. Includes one 34 proof 375 mL bottle of Original Irish Cream Liqueur. Please drink responsibly.",[],https://www.meijer.com/content/dam/meijer/product/0086/76/7210/09/0086767210098_1_A1C1_0200.png,inStock,
8330003452,CHAMBORD CORDIAL BLACK RASPBERRY 375 ML,375,ML,19.99,19.99,CHAMBORD CORDIAL BLACK RASPBERRY 375 ML,['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0008/33/0003/45/0008330003452_0200.png,inStock,
8500003433,ANDRE COCKTAILS PINEAPPLE MIMOSA 750 ML,750,ML,12.99,9.99,Ready to Drink wine cocktail.  Refreshing pineapple flavor meets Sunday morning brunch!,['2025-07-05'],https://www.meijer.com/content/dam/meijer/product/0085/00/0034/33/0085000034330_0_A1C1_0200.png,inStock,
81582901004,"Cayman Jack Variety 12 Pack, 12 oz Cans",12,oz,19.99,16.99,Cayman Jack Variety 12 PK 12 oz,['2025-05-31'],https://www.meijer.com/content/dam/meijer/product/0815/82/9010/04/0815829010044_0_A1C1_0200.jpg,inStock,12 Pack CAN
85000538908,"Ritual Zero Proof Mixer, Rum Alternative, 25.4 fl oz",25.4,fl,29.99,29.99,"All the warm vanilla, toasted spice, and velvety decadence of dark rum, without the alcohol or calories. For non-alcoholic classic like mojitos and mai tais, inspired mixology, simple serves with soda or juice, and everything in between.",[],https://www.meijer.com/content/dam/meijer/product/0850/00/5389/08/0850005389088_0_A1C1_0200.jpg,inStoreOnly,
85000538902,"Ritual Zero Proof Mixer, Whiskey Alternative, 25.4 fl oz",25.4,fl,29.99,29.99,"The oak, smoke, caramel and comforting warmth of whiskey, without the alcohol or calories. For non-alcoholic classics like an old fashioned and whiskey sour, inspired mixology, simple serves with soda or juice, and everything in between.",[],https://www.meijer.com/content/dam/meijer/product/0850/00/5389/02/0850005389026_0_A1C1_0200.jpg,inStoreOnly,
